experiment_id,timestamp,query,reference,answer,embedding_model,generation_model,top_k,temperature,top_p,top_k_sampling,max_new_tokens,rouge_1_f1,rouge_1_precision,rouge_1_recall,rouge_l_f1,rouge_l_precision,rouge_l_recall,bleu,meteor,bert_score_f1,bert_score_precision,bert_score_recall,embedding_similarity,faithfulness,composite_score,answer_length,retrieval_time,generation_time,evaluation_time,total_time,avg_retrieval_score
25,2025-12-05 06:06:20,Recommend a good fast charging USB-C cable under 300 rupees,"The boAt A400 at ₹299 is recommended, supporting 24W-25W fast charging and having a slightly higher customer rating. For a tighter budget, the pTron Solero TB301 at ₹149 supports 15W fast charging.","Based on the information provided, the Belkin USB C to USB-C Fast Charging Type C Cable would be a great choice for you. It offers fast charging capabilities, is USB-IF certified, and has a 2-year manufacturing warranty. At ₹599, it's within your budget and comes with a decent 4.5-star rating from 4",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,3,0.7,0.95,30,512,0.2696629213483146,0.16551724137931034,0.7272727272727273,0.1797752808988764,0.1103448275862069,0.48484848484848486,0.03727644560287919,0.4234400350098198,0.8699837923049927,0.8306559324264526,0.9132207632064819,0.7153173685073853,0.8352672576904296,0.5562736175832482,797,0.011240720748901367,26.704201698303223,0.9653236865997314,27.680766105651855,0.8060670495033264
26,2025-12-05 06:06:50,Which cable has the highest rating and supports 60W charging?,"The Belkin USB-C to USB-C Fast Charging Cable (60W PD) is the best match, offering a strong 4.5-star rating along with full 60W fast-charging support.","The Belkin USB C to USB-C Fast Charging Type C Cable has the highest rating at 4.5 ⭐ based on 577 reviews. However, it's important to note that according to the product description, it supports 60W PD (Power Delivery) charging, which is the highest power rating mentioned among the three cables discu",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,3,0.7,0.95,30,512,0.2079207920792079,0.12209302325581395,0.7,0.17821782178217824,0.10465116279069768,0.6,0.021701302093354607,0.2639315313145908,0.8782399892807007,0.8414839506149292,0.9183538556098938,0.8346017599105835,0.8456486701965331,0.5514189376146079,1029,0.01096200942993164,28.396889448165894,0.931159257888794,29.33901071548462,0.745629072189331
27,2025-12-05 06:07:14,What is the best iPhone lightning cable in the list?,"For super-fast charging with a USB-C adapter, the Belkin Lightning to USB-C is best. For a reliable and durable standard cable with a good warranty, the Duracell USB-A to Lightning is a great choice. The Hi-Mobiler is the most budget-friendly option.","Determining the ""best"" iPhone lightning cable can depend on personal preferences, but based on price, performance, and customer feedback, the Belkin Apple Certified Lightning To Type C Cable stands out. It offers fast charging capabilities, is MFi certified for compatibility, and has received high r",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,3,0.7,0.95,30,512,0.3354037267080745,0.23684210526315788,0.574468085106383,0.2111801242236025,0.14912280701754385,0.3617021276595745,0.023273437266535874,0.3237171717171718,0.865339994430542,0.8441349267959595,0.8876379132270813,0.7879844903945923,0.8151153028011322,0.5609867315440642,765,0.010456562042236328,23.70627212524414,0.9355294704437256,24.652258157730103,0.7594654560089111
28,2025-12-05 06:07:59,Suggest me some good long lasting headphones,"The boAt Bassheads 100 in-ear wired earphones are recommended for longevity, featuring a premium coated wire for sturdiness and a 1-year warranty. They have a 4.1-star rating from over 360,000 reviews and cost between ₹349-₹379.","For long-lasting headphones, the boAt Rockerz 450 would be a great choice. With a massive battery backup of up to 15 hours, these headphones offer excellent playback time. They come with 40mm drivers for immersive HD audio, and the padded ear cushions provide a comfortable listening experience. Addi",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,3,0.7,0.95,30,512,0.1419753086419753,0.0812720848056537,0.5609756097560976,0.11111111111111112,0.0636042402826855,0.43902439024390244,0.02999469937176141,0.21495363364761572,0.8455666303634644,0.8183994293212891,0.8745993375778198,0.6271376609802246,0.8754199624061585,0.484912342987154,1648,0.010336637496948242,43.416253089904785,1.0284817218780518,44.455071449279785,0.7121245265007019
29,2025-12-05 06:08:28,Recommend a good fast charging USB-C cable under 300 rupees,"The boAt A400 at ₹299 is recommended, supporting 24W-25W fast charging and having a slightly higher customer rating. For a tighter budget, the pTron Solero TB301 at ₹149 supports 15W fast charging.","Based on the product information provided, the Belkin USB C to USB-C Fast Charging Type C Cable is a strong contender for your needs. It's certified by USB-IF, offers fast charging capabilities (up to 50% in 36 minutes), and comes with a 2-year warranty. Although it's a bit above 300 rupees at ₹599,",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,3,0.7,0.95,50,512,0.20100502512562812,0.12048192771084337,0.6060606060606061,0.1809045226130653,0.10843373493975904,0.5454545454545454,0.0310453630983755,0.3350796769264353,0.8521157503128052,0.8153661489486694,0.8923343420028687,0.6175096035003662,0.8192573368549347,0.5100140345864402,956,0.011027812957763672,28.338491916656494,0.9378366470336914,29.28735637664795,0.8060670495033264
30,2025-12-05 06:08:48,Which cable has the highest rating and supports 60W charging?,"The Belkin USB-C to USB-C Fast Charging Cable (60W PD) is the best match, offering a strong 4.5-star rating along with full 60W fast-charging support.","The Belkin USB C to USB-C Fast Charging Type C Cable has the highest rating at 4.5 stars and supports 60W charging. However, please note that according to some reviews, it may not actually support 60W as advertised. The Ambrane cable also claims to support 60W, but based on the available information",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,3,0.7,0.95,50,512,0.3846153846153846,0.2702702702702703,0.6666666666666666,0.3269230769230769,0.22972972972972974,0.5666666666666667,0.04231343838164918,0.2898682692891398,0.9044809341430664,0.884543776512146,0.925337553024292,0.8683514595031738,0.7757774949073791,0.5962337053125213,424,0.010697603225708008,18.652538061141968,0.8884854316711426,19.55172109603882,0.745629072189331
31,2025-12-05 06:09:32,What is the best iPhone lightning cable in the list?,"For super-fast charging with a USB-C adapter, the Belkin Lightning to USB-C is best. For a reliable and durable standard cable with a good warranty, the Duracell USB-A to Lightning is a great choice. The Hi-Mobiler is the most budget-friendly option.","Determining the ""best"" iPhone lightning cable depends on various factors such as price, performance, durability, and user satisfaction. Among the listed options, the Belkin Apple Certified Lightning to Type C Cable stands out due to its higher rating (4.4 ⭐ out of 1951 reviews), support for USB Powe",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,3,0.7,0.95,50,512,0.25949367088607594,0.1524163568773234,0.8723404255319149,0.1582278481012658,0.09293680297397769,0.5319148936170213,0.019763970146837215,0.30172479760028165,0.8556574583053589,0.8180702924728394,0.8968648314476013,0.801078200340271,0.8018917441368103,0.5433264476115351,1632,0.010825395584106445,43.087451457977295,0.9891061782836914,44.08738303184509,0.7594654560089111
32,2025-12-05 06:10:04,Suggest me some good long lasting headphones,"The boAt Bassheads 100 in-ear wired earphones are recommended for longevity, featuring a premium coated wire for sturdiness and a 1-year warranty. They have a 4.1-star rating from over 360,000 reviews and cost between ₹349-₹379.","Based on the provided information, the boAt Rockerz 450 Bluetooth On Ear Headphones with a massive battery backup of up to 15 hours would be a great choice for long-lasting headphones. They offer excellent value with a significant discount, and the 40mm drivers ensure immersive HD audio. Additionall",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,3,0.7,0.95,50,512,0.16964285714285715,0.10382513661202186,0.4634146341463415,0.11607142857142856,0.07103825136612021,0.3170731707317073,0.027258984988059592,0.220920466952213,0.8333608508110046,0.8263468742370605,0.8404950499534607,0.5811762809753418,0.8883892178535462,0.4778497877962406,1096,0.011031389236450195,31.470234155654907,0.9536757469177246,32.43494129180908,0.7121245265007019
33,2025-12-05 06:10:43,Recommend a good fast charging USB-C cable under 300 rupees,"The boAt A400 at ₹299 is recommended, supporting 24W-25W fast charging and having a slightly higher customer rating. For a tighter budget, the pTron Solero TB301 at ₹149 supports 15W fast charging.","Based on the information provided, the Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - White, USB-IF Certified seems to be the best option for a fast charging USB-C cable under 300 rupees. Although it's not exactly unde",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,5,0.3,0.85,30,512,0.20100502512562812,0.12048192771084337,0.6060606060606061,0.15075376884422112,0.09036144578313253,0.45454545454545453,0.02598185078644365,0.33442265795206966,0.8577659130096436,0.822740375995636,0.8959062099456787,0.641058087348938,0.8974727869033814,0.5203378375809764,981,0.010767936706542969,37.81011652946472,0.9447321891784668,38.76561665534973,0.8039780855178833
34,2025-12-05 06:11:39,Which cable has the highest rating and supports 60W charging?,"The Belkin USB-C to USB-C Fast Charging Cable (60W PD) is the best match, offering a strong 4.5-star rating along with full 60W fast-charging support.","The Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable (ABLC10, Black) has the highest rating among the options provided and supports 60W charging. However, it's important to note that the product page does not explicitly state 60W support, and Belkin's customer support me",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,5,0.3,0.85,30,512,0.28037383177570097,0.19480519480519481,0.5,0.18691588785046725,0.12987012987012986,0.3333333333333333,0.01812976967373038,0.29937384702710373,0.8795013427734375,0.8578886389732361,0.9022312164306641,0.7695401906967163,0.7325576722621918,0.5404871670429773,490,0.01061248779296875,54.87559962272644,0.9120903015136719,55.79830241203308,0.7381583452224731
35,2025-12-05 06:12:13,What is the best iPhone lightning cable in the list?,"For super-fast charging with a USB-C adapter, the Belkin Lightning to USB-C is best. For a reliable and durable standard cable with a good warranty, the Duracell USB-A to Lightning is a great choice. The Hi-Mobiler is the most budget-friendly option.","Based on the reviews and ratings provided, the Belkin Apple Certified Lightning to Type-C Cable appears to be the best option among the listed products. It has a higher rating of 4.4 stars compared to the other cables, and users have praised its fast charging capabilities, durability, and overall qu",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,5,0.3,0.85,30,512,0.32124352331606215,0.21232876712328766,0.6595744680851063,0.19689119170984454,0.13013698630136986,0.40425531914893614,0.01973590695974735,0.28659504452187384,0.8819954991340637,0.8589783310890198,0.9062802195549011,0.8680572509765625,0.7601024866104126,0.5668968925167162,898,0.010593891143798828,33.358433961868286,0.9232823848724365,34.29231023788452,0.7582789063453674
36,2025-12-05 06:12:59,Suggest me some good long lasting headphones,"The boAt Bassheads 100 in-ear wired earphones are recommended for longevity, featuring a premium coated wire for sturdiness and a 1-year warranty. They have a 4.1-star rating from over 360,000 reviews and cost between ₹349-₹379.","Based on the product information provided, the boAt Rockerz 450 Bluetooth On Ear Headphones with Mic would be a great choice for long-lasting headphones. They offer a massive battery backup of up to 15 hours, which is significantly longer than the 8 hours offered by the boAt Rockerz 400. Additionall",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,5,0.3,0.85,30,512,0.1504424778761062,0.0918918918918919,0.4146341463414634,0.11504424778761063,0.07027027027027027,0.3170731707317073,0.03233095715508017,0.24725175892568058,0.8474331498146057,0.8256407976150513,0.8704071640968323,0.577768087387085,0.9006436705589294,0.4843458041076931,1071,0.010464191436767578,45.1199266910553,0.9532561302185059,46.08364701271057,0.7056768536567688
37,2025-12-05 06:13:38,Recommend a good fast charging USB-C cable under 300 rupees,"The boAt A400 at ₹299 is recommended, supporting 24W-25W fast charging and having a slightly higher customer rating. For a tighter budget, the pTron Solero TB301 at ₹149 supports 15W fast charging.","Based on the information provided, the Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - White, USB-IF Certified would be a great choice for you. It offers fast charging capabilities up to 50% in about 36 minutes, is USB-",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,5,0.3,0.85,50,512,0.198019801980198,0.11834319526627218,0.6060606060606061,0.14851485148514854,0.08875739644970414,0.45454545454545453,0.033375543008809225,0.3618677042801557,0.8559680581092834,0.8262593746185303,0.8878929018974304,0.6461447477340698,0.8414252758026122,0.519634666943835,991,0.010940790176391602,37.59270429611206,0.9387669563293457,38.5424120426178,0.8039780855178833
38,2025-12-05 06:14:16,Which cable has the highest rating and supports 60W charging?,"The Belkin USB-C to USB-C Fast Charging Cable (60W PD) is the best match, offering a strong 4.5-star rating along with full 60W fast-charging support.","The Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable (ABLC10, Black) has the highest rating among the options provided, with a 4.0 ⭐ rating based on 1,933 reviews. However, it only supports up to 30W fast charging according to its description, despite being marketed as s",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,5,0.3,0.85,50,512,0.2674418604651163,0.1619718309859155,0.7666666666666667,0.20930232558139536,0.1267605633802817,0.6,0.026802155377676412,0.3163482298820645,0.881136953830719,0.8454688787460327,0.9199471473693848,0.8407689332962036,0.7950382828712463,0.5657487220287736,824,0.011065959930419922,36.94167637825012,0.95912766456604,37.91187000274658,0.7381583452224731
39,2025-12-05 06:14:51,What is the best iPhone lightning cable in the list?,"For super-fast charging with a USB-C adapter, the Belkin Lightning to USB-C is best. For a reliable and durable standard cable with a good warranty, the Duracell USB-A to Lightning is a great choice. The Hi-Mobiler is the most budget-friendly option.","Based on the reviews and ratings provided, the Belkin Apple Certified Lightning to Type-C Cable seems to be the best option among the listed products. It has a higher rating of 4.4 stars compared to the other cables, and users have praised its fast charging capabilities, durability, and overall qual",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,5,0.3,0.85,50,512,0.24271844660194175,0.15723270440251572,0.5319148936170213,0.16504854368932037,0.1069182389937107,0.3617021276595745,0.013654161392041762,0.2465986394557823,0.8520811200141907,0.8245482444763184,0.8815162181854248,0.7036806344985962,0.7248733758926391,0.5053756555792286,925,0.01038360595703125,34.506511926651,0.9433920383453369,35.46028757095337,0.7582789063453674
40,2025-12-05 06:15:30,Suggest me some good long lasting headphones,"The boAt Bassheads 100 in-ear wired earphones are recommended for longevity, featuring a premium coated wire for sturdiness and a 1-year warranty. They have a 4.1-star rating from over 360,000 reviews and cost between ₹349-₹379.","For long-lasting headphones, the boAt Rockerz 450 would be a great choice. It offers a massive battery backup of up to 15 hours, ensuring you can enjoy your music for extended periods without needing to recharge. Additionally, it features 40mm drivers providing immersive HD audio, and comes with pad",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,5,0.3,0.85,50,512,0.1492537313432836,0.09375,0.36585365853658536,0.10945273631840798,0.06875,0.2682926829268293,0.006706634160783074,0.23680176424710217,0.8356389999389648,0.8331422805786133,0.8381505608558655,0.5881684422492981,0.5655860006809235,0.44516361332200594,974,0.010444402694702148,38.15930366516113,0.9314446449279785,39.10119271278381,0.7056768536567688
41,2025-12-05 06:16:01,Recommend a good fast charging USB-C cable under 300 rupees,"The boAt A400 at ₹299 is recommended, supporting 24W-25W fast charging and having a slightly higher customer rating. For a tighter budget, the pTron Solero TB301 at ₹149 supports 15W fast charging.","Based on the available options, the Belkin USB C to USB-C Fast Charging Type C Cable would be a great choice for under 300 rupees. It offers 60W PD fast charging capability, which is significantly higher than the 3A limit of the pTron Solero TB301 cable. Additionally, it comes with a 2-year warranty",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,5,0.3,0.95,30,512,0.22666666666666666,0.1452991452991453,0.5151515151515151,0.14666666666666664,0.09401709401709402,0.3333333333333333,0.028321662545975027,0.3045573656337615,0.8645621538162231,0.8435971736907959,0.8865957260131836,0.6695713996887207,0.8146546363830567,0.5173693864631006,708,0.010960102081298828,29.888604164123535,0.9322898387908936,30.831854104995728,0.8039780855178833
42,2025-12-05 06:16:32,Which cable has the highest rating and supports 60W charging?,"The Belkin USB-C to USB-C Fast Charging Cable (60W PD) is the best match, offering a strong 4.5-star rating along with full 60W fast-charging support.","The Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable (ABLC10, Black) has a high rating of 4.0 ⭐ and explicitly supports 60W charging according to its description. However, it should be noted that another product, the Belkin USB C to USB-C Fast Charging Type C Cable, also",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,5,0.3,0.95,30,512,0.33599999999999997,0.22105263157894736,0.7,0.272,0.17894736842105263,0.5666666666666667,0.0358734703311965,0.3121926229508198,0.8841434121131897,0.8514456748962402,0.9194527268409729,0.8465644121170044,0.7992686033248901,0.58149183625993,528,0.010465383529663086,29.648492574691772,0.9096980094909668,30.568655967712402,0.7381583452224731
43,2025-12-05 06:17:02,What is the best iPhone lightning cable in the list?,"For super-fast charging with a USB-C adapter, the Belkin Lightning to USB-C is best. For a reliable and durable standard cable with a good warranty, the Duracell USB-A to Lightning is a great choice. The Hi-Mobiler is the most budget-friendly option.","Based on the reviews and ratings, the Belkin Apple Certified Lightning To Type C Cable seems to be the best option among the listed products. It has a higher rating of 4.4 stars compared to the other cables, and users have praised its fast charging capabilities, durability, and overall quality. Addi",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,5,0.3,0.95,30,512,0.3354037267080745,0.23684210526315788,0.574468085106383,0.2111801242236025,0.14912280701754385,0.3617021276595745,0.01946717509431507,0.28658750141986294,0.8819943070411682,0.8603470325469971,0.9047590494155884,0.8365219831466675,0.7220711171627044,0.5596033129214747,699,0.010467767715454102,29.46073031425476,0.9150123596191406,30.386210441589355,0.7582789063453674
44,2025-12-05 06:18:14,Suggest me some good long lasting headphones,"The boAt Bassheads 100 in-ear wired earphones are recommended for longevity, featuring a premium coated wire for sturdiness and a 1-year warranty. They have a 4.1-star rating from over 360,000 reviews and cost between ₹349-₹379.","Based on the product information provided, the boAt Rockerz 450 Bluetooth On Ear Headphones with Mic seem like a great option for long-lasting headphones. They offer a massive battery backup of up to 15 hours, which is significantly longer than the 8 hours offered by the boAt Rockerz 400. Additional",BAAI/bge-small-en-v1.5,Qwen/Qwen2.5-7B-Instruct,5,0.3,0.95,30,512,0.14025974025974025,0.07848837209302326,0.6585365853658537,0.10389610389610389,0.05813953488372093,0.4878048780487805,0.020739305654414543,0.22490697163297946,0.8255107998847961,0.7910171747207642,0.8631498217582703,0.5575214624404907,0.9141067624092101,0.46951822942619104,2122,0.011175870895385742,71.3823299407959,1.0492594242095947,72.44276523590088,0.7056768536567688
